Provider,PotentialFraud,inp_claim_count,inp_total_reimb,inp_mean_reimb,inp_unique_bene,out_claim_count,out_total_reimb,out_mean_reimb,out_unique_bene,total_claims,total_reimb,total_unique_bene,claims_per_patient,inp_to_outp_ratio,avg_claim_cost,inp_2008_11,inp_2008_12,inp_2009_01,inp_2009_02,inp_2009_03,inp_2009_04,inp_2009_05,inp_2009_06,inp_2009_07,inp_2009_08,inp_2009_09,inp_2009_10,inp_2009_11,inp_2009_12,out_2008_12,out_2009_01,out_2009_02,out_2009_03,out_2009_04,out_2009_05,out_2009_06,out_2009_07,out_2009_08,out_2009_09,out_2009_10,out_2009_11,out_2009_12,top_states
PRV56481,Yes,78.0,659000.0,8448.71794871795,48.0,50.0,9910.0,198.2,44.0,128.0,668910.0,92.0,1.3763440860215055,1.5294117647058822,5185.3488372093025,0.0,2.0,9.0,9.0,1.0,6.0,11.0,3.0,4.0,6.0,6.0,5.0,10.0,6.0,0.0,3.0,3.0,8.0,4.0,7.0,4.0,3.0,5.0,4.0,4.0,2.0,3.0,44
PRV56482,No,0.0,0.0,0.0,0.0,28.0,14780.0,527.8571428571429,21.0,28.0,14780.0,21.0,1.2727272727272727,0.0,509.6551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,2.0,0.0,3.0,2.0,
PRV56483,No,2.0,12000.0,6000.0,2.0,30.0,13850.0,461.6666666666667,27.0,32.0,25850.0,29.0,1.0666666666666667,0.06451612903225806,783.3333333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,5.0,2.0,4.0,3.0,0.0,2.0,1.0,0.0,4.0,44
PRV56484,No,0.0,0.0,0.0,0.0,9.0,6980.0,775.5555555555555,9.0,9.0,6980.0,9.0,0.9,0.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,
PRV56485,No,1.0,10000.0,10000.0,1.0,47.0,16790.0,357.2340425531915,22.0,48.0,26790.0,23.0,2.0,0.020833333333333332,546.734693877551,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,3.0,1.0,4.0,6.0,4.0,2.0,2.0,5.0,3.0,7.0,44
PRV56486,No,0.0,0.0,0.0,0.0,77.0,26220.0,340.5194805194805,37.0,77.0,26220.0,37.0,2.026315789473684,0.0,336.15384615384613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,11.0,8.0,7.0,4.0,9.0,5.0,8.0,7.0,5.0,2.0,
PRV56487,No,1.0,9000.0,9000.0,1.0,26.0,3230.0,124.23076923076923,26.0,27.0,12230.0,27.0,0.9642857142857143,0.037037037037037035,436.7857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,3.0,3.0,6.0,44
PRV56489,No,0.0,0.0,0.0,0.0,21.0,9350.0,445.23809523809524,20.0,21.0,9350.0,20.0,1.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,
PRV56490,No,11.0,78000.0,7090.909090909091,11.0,3.0,170.0,56.666666666666664,3.0,14.0,78170.0,14.0,0.9333333333333333,2.75,5211.333333333333,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,44
PRV56494,No,0.0,0.0,0.0,0.0,560.0,185430.0,331.125,257.0,560.0,185430.0,257.0,2.1705426356589146,0.0,330.5347593582888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,44.0,55.0,43.0,54.0,40.0,47.0,47.0,50.0,55.0,44.0,34.0,
PRV56495,No,0.0,0.0,0.0,0.0,36.0,11750.0,326.3888888888889,23.0,36.0,11750.0,23.0,1.5,0.0,317.56756756756755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,9.0,
PRV56496,No,0.0,0.0,0.0,0.0,41.0,13620.0,332.1951219512195,28.0,41.0,13620.0,28.0,1.4137931034482758,0.0,324.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,3.0,4.0,3.0,7.0,2.0,0.0,3.0,4.0,2.0,
PRV56497,No,0.0,0.0,0.0,0.0,30.0,12540.0,418.0,23.0,30.0,12540.0,23.0,1.25,0.0,404.51612903225805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,5.0,4.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,
PRV56498,No,0.0,0.0,0.0,0.0,7.0,2510.0,358.57142857142856,6.0,7.0,2510.0,6.0,1.0,0.0,313.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,
PRV56500,No,3.0,19000.0,6333.333333333333,3.0,148.0,46010.0,310.8783783783784,71.0,151.0,65010.0,74.0,2.013333333333333,0.020134228187919462,427.69736842105266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,16.0,13.0,13.0,13.0,16.0,11.0,15.0,10.0,9.0,11.0,10.0,11.0,"11, 34, 44"
PRV56501,Yes,6.0,94000.0,15666.666666666666,4.0,226.0,81190.0,359.24778761061947,126.0,232.0,175190.0,130.0,1.7709923664122138,0.02643171806167401,751.8884120171674,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,18.0,17.0,12.0,29.0,17.0,26.0,16.0,20.0,20.0,24.0,14.0,13.0,44
PRV56502,No,0.0,0.0,0.0,0.0,7.0,1410.0,201.42857142857142,6.0,7.0,1410.0,6.0,1.0,0.0,176.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
PRV56504,No,0.0,0.0,0.0,0.0,66.0,17090.0,258.93939393939394,38.0,66.0,17090.0,38.0,1.6923076923076923,0.0,255.07462686567163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,3.0,5.0,8.0,7.0,6.0,4.0,3.0,5.0,10.0,
PRV56507,No,7.0,163000.0,23285.714285714286,6.0,35.0,97300.0,2780.0,23.0,42.0,260300.0,29.0,1.4,0.19444444444444445,6053.488372093023,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0,6.0,2.0,9.0,3.0,2.0,2.0,1.0,44
PRV56508,No,0.0,0.0,0.0,0.0,177.0,48580.0,274.4632768361582,84.0,177.0,48580.0,84.0,2.0823529411764707,0.0,272.92134831460675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,18.0,21.0,17.0,11.0,16.0,12.0,11.0,19.0,10.0,13.0,
PRV56509,No,0.0,0.0,0.0,0.0,117.0,42370.0,362.13675213675214,55.0,117.0,42370.0,55.0,2.0892857142857144,0.0,359.06779661016947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,7.0,6.0,8.0,9.0,9.0,11.0,8.0,15.0,11.0,9.0,
PRV56510,No,0.0,0.0,0.0,0.0,9.0,800.0,88.88888888888889,7.0,9.0,800.0,7.0,1.125,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,
PRV56511,No,0.0,0.0,0.0,0.0,23.0,6060.0,263.4782608695652,19.0,23.0,6060.0,19.0,1.15,0.0,252.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,
PRV56512,No,0.0,0.0,0.0,0.0,27.0,10050.0,372.22222222222223,17.0,27.0,10050.0,17.0,1.5,0.0,358.92857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,3.0,3.0,5.0,2.0,1.0,
PRV56514,No,0.0,0.0,0.0,0.0,6.0,1230.0,205.0,6.0,6.0,1230.0,6.0,0.8571428571428571,0.0,175.71428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,
PRV56515,No,0.0,0.0,0.0,0.0,7.0,2640.0,377.14285714285717,6.0,7.0,2640.0,6.0,1.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,
PRV56517,No,0.0,0.0,0.0,0.0,123.0,38170.0,310.3252032520325,96.0,123.0,38170.0,96.0,1.268041237113402,0.0,307.8225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,15.0,6.0,8.0,9.0,12.0,12.0,9.0,8.0,16.0,9.0,6.0,
PRV56518,No,0.0,0.0,0.0,0.0,2.0,900.0,450.0,2.0,2.0,900.0,2.0,0.6666666666666666,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PRV56519,No,7.0,69000.0,9857.142857142857,7.0,0.0,0.0,0.0,0.0,7.0,69000.0,7.0,0.875,7.0,8625.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
PRV56521,No,0.0,0.0,0.0,0.0,32.0,11840.0,370.0,22.0,32.0,11840.0,22.0,1.391304347826087,0.0,358.7878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,0.0,4.0,4.0,3.0,2.0,3.0,0.0,1.0,
PRV56522,No,0.0,0.0,0.0,0.0,3.0,1700.0,566.6666666666666,3.0,3.0,1700.0,3.0,0.75,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
PRV56523,Yes,0.0,0.0,0.0,0.0,21.0,6670.0,317.6190476190476,20.0,21.0,6670.0,20.0,1.0,0.0,303.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,
PRV56524,No,0.0,0.0,0.0,0.0,3.0,120.0,40.0,3.0,3.0,120.0,3.0,0.75,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
PRV56525,No,0.0,0.0,0.0,0.0,66.0,18830.0,285.3030303030303,45.0,66.0,18830.0,45.0,1.434782608695652,0.0,281.04477611940297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,11.0,3.0,4.0,7.0,5.0,3.0,6.0,7.0,6.0,5.0,
PRV56526,No,0.0,0.0,0.0,0.0,32.0,9020.0,281.875,26.0,32.0,9020.0,26.0,1.1851851851851851,0.0,273.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,3.0,2.0,1.0,6.0,1.0,5.0,2.0,2.0,
PRV56527,No,0.0,0.0,0.0,0.0,57.0,19990.0,350.70175438596493,30.0,57.0,19990.0,30.0,1.8387096774193548,0.0,344.6551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,4.0,6.0,7.0,4.0,6.0,7.0,5.0,5.0,0.0,
PRV56528,No,0.0,0.0,0.0,0.0,21.0,2400.0,114.28571428571429,13.0,21.0,2400.0,13.0,1.5,0.0,109.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,
PRV56529,No,0.0,0.0,0.0,0.0,34.0,4970.0,146.1764705882353,30.0,34.0,4970.0,30.0,1.096774193548387,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,7.0,0.0,2.0,1.0,4.0,
PRV56530,No,0.0,0.0,0.0,0.0,3.0,380.0,126.66666666666667,3.0,3.0,380.0,3.0,0.75,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
PRV56531,No,0.0,0.0,0.0,0.0,5.0,300.0,60.0,5.0,5.0,300.0,5.0,0.8333333333333334,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,
PRV56533,No,15.0,93000.0,6200.0,15.0,0.0,0.0,0.0,0.0,15.0,93000.0,15.0,0.9375,15.0,5812.5,0.0,0.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"25, 4, 44"
PRV56535,No,0.0,0.0,0.0,0.0,67.0,17920.0,267.46268656716416,50.0,67.0,17920.0,50.0,1.3137254901960784,0.0,263.52941176470586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,9.0,8.0,7.0,2.0,8.0,4.0,5.0,5.0,4.0,
PRV56536,No,0.0,0.0,0.0,0.0,65.0,17500.0,269.2307692307692,34.0,65.0,17500.0,34.0,1.8571428571428572,0.0,265.1515151515151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,4.0,7.0,8.0,2.0,5.0,5.0,6.0,2.0,4.0,12.0,
PRV56537,No,0.0,0.0,0.0,0.0,104.0,22710.0,218.3653846153846,74.0,104.0,22710.0,74.0,1.3866666666666667,0.0,216.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,8.0,9.0,10.0,7.0,15.0,12.0,9.0,8.0,5.0,2.0,
PRV56538,No,0.0,0.0,0.0,0.0,23.0,4480.0,194.7826086956522,11.0,23.0,4480.0,11.0,1.9166666666666667,0.0,186.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,0.0,2.0,3.0,4.0,2.0,0.0,2.0,
PRV56539,No,0.0,0.0,0.0,0.0,1.0,900.0,900.0,1.0,1.0,900.0,1.0,0.5,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
PRV56540,No,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
PRV56541,Yes,54.0,584000.0,10814.814814814816,53.0,0.0,0.0,0.0,0.0,54.0,584000.0,53.0,1.0,54.0,10618.181818181818,0.0,1.0,10.0,5.0,4.0,4.0,6.0,5.0,6.0,1.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"18, 44"
PRV56543,No,4.0,22000.0,5500.0,4.0,0.0,0.0,0.0,0.0,4.0,22000.0,4.0,0.8,4.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
PRV56544,No,18.0,99000.0,5500.0,18.0,2.0,630.0,315.0,2.0,20.0,99630.0,20.0,0.9523809523809523,6.0,4744.285714285715,0.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"18, 44"
PRV56545,No,1.0,7000.0,7000.0,1.0,0.0,0.0,0.0,0.0,1.0,7000.0,1.0,0.5,1.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
PRV56546,No,9.0,80000.0,8888.888888888889,9.0,0.0,0.0,0.0,0.0,9.0,80000.0,9.0,0.9,9.0,8000.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
PRV56547,No,7.0,60000.0,8571.42857142857,7.0,0.0,0.0,0.0,0.0,7.0,60000.0,7.0,0.875,7.0,7500.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
PRV56548,No,8.0,124000.0,15500.0,7.0,0.0,0.0,0.0,0.0,8.0,124000.0,7.0,1.0,8.0,13777.777777777777,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"11, 44"
PRV56549,No,2.0,14000.0,7000.0,2.0,0.0,0.0,0.0,0.0,2.0,14000.0,2.0,0.6666666666666666,2.0,4666.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"11, 44"
PRV56550,Yes,55.0,540000.0,9818.181818181818,43.0,25.0,14890.0,595.6,23.0,80.0,554890.0,66.0,1.1940298507462686,2.1153846153846154,6850.493827160494,0.0,0.0,5.0,5.0,8.0,7.0,5.0,4.0,4.0,6.0,2.0,5.0,2.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,4.0,0.0,2.0,"37, 45"
PRV56551,No,0.0,0.0,0.0,0.0,36.0,14070.0,390.8333333333333,30.0,36.0,14070.0,30.0,1.1612903225806452,0.0,380.27027027027026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,8.0,3.0,3.0,4.0,6.0,2.0,
PRV56552,No,0.0,0.0,0.0,0.0,24.0,7390.0,307.9166666666667,16.0,24.0,7390.0,16.0,1.411764705882353,0.0,295.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,
PRV56553,No,0.0,0.0,0.0,0.0,65.0,14620.0,224.92307692307693,38.0,65.0,14620.0,38.0,1.6666666666666667,0.0,221.5151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,8.0,5.0,4.0,7.0,6.0,6.0,1.0,3.0,6.0,8.0,
PRV56554,No,0.0,0.0,0.0,0.0,48.0,13810.0,287.7083333333333,46.0,48.0,13810.0,46.0,1.0212765957446808,0.0,281.83673469387753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,2.0,2.0,
PRV56555,No,59.0,491000.0,8322.033898305084,57.0,10.0,3800.0,380.0,10.0,69.0,494800.0,67.0,1.0147058823529411,5.363636363636363,7068.571428571428,0.0,0.0,8.0,3.0,7.0,2.0,9.0,5.0,5.0,5.0,1.0,4.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,45
PRV56556,No,74.0,619000.0,8364.864864864865,65.0,806.0,233530.0,289.7394540942928,352.0,880.0,852530.0,417.0,2.1052631578947367,0.09169764560099132,967.6844494892168,0.0,1.0,3.0,7.0,5.0,6.0,6.0,6.0,9.0,8.0,7.0,6.0,7.0,3.0,2.0,68.0,55.0,77.0,56.0,73.0,55.0,65.0,80.0,67.0,80.0,61.0,67.0,"32, 45"
PRV56557,No,0.0,0.0,0.0,0.0,65.0,22690.0,349.0769230769231,57.0,65.0,22690.0,57.0,1.1206896551724137,0.0,343.7878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,9.0,4.0,7.0,5.0,4.0,6.0,3.0,3.0,6.0,3.0,
PRV56559,No,0.0,0.0,0.0,0.0,1113.0,345330.0,310.26954177897574,807.0,1113.0,345330.0,807.0,1.3774752475247525,0.0,309.9910233393178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,104.0,80.0,105.0,83.0,104.0,108.0,101.0,89.0,87.0,86.0,81.0,80.0,
PRV56560,Yes,248.0,2605900.0,10507.661290322581,214.0,2065.0,606100.0,293.51089588377727,831.0,2313.0,3212000.0,1045.0,2.211281070745698,0.12003872216844143,1388.0726015557477,0.0,4.0,26.0,18.0,25.0,21.0,22.0,33.0,14.0,16.0,20.0,13.0,20.0,16.0,8.0,164.0,184.0,176.0,172.0,177.0,158.0,203.0,181.0,181.0,165.0,159.0,137.0,"14, 45, 5"
PRV56562,No,2.0,38000.0,19000.0,2.0,35.0,10650.0,304.2857142857143,21.0,37.0,48650.0,23.0,1.5416666666666667,0.05555555555555555,1280.2631578947369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,1.0,0.0,7.0,6.0,0.0,2.0,1.0,1.0,3.0,3.0,45
PRV56563,No,8.0,91000.0,11375.0,7.0,22.0,5890.0,267.72727272727275,21.0,30.0,96890.0,28.0,1.0344827586206897,0.34782608695652173,3125.483870967742,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,45
PRV56566,Yes,1.0,12000.0,12000.0,1.0,175.0,56110.0,320.62857142857143,62.0,176.0,68110.0,63.0,2.75,0.005681818181818182,384.8022598870057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,20.0,18.0,14.0,21.0,10.0,9.0,15.0,14.0,16.0,13.0,14.0,45
PRV56568,No,0.0,0.0,0.0,0.0,131.0,62180.0,474.6564885496183,55.0,131.0,62180.0,55.0,2.3392857142857144,0.0,471.06060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,11.0,10.0,13.0,12.0,12.0,16.0,9.0,10.0,4.0,16.0,
PRV56570,No,13.0,148000.0,11384.615384615385,12.0,17.0,2940.0,172.94117647058823,15.0,30.0,150940.0,27.0,1.0714285714285714,0.7222222222222222,4869.032258064516,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,45
PRV56571,No,3.0,27000.0,9000.0,3.0,8.0,4520.0,565.0,6.0,11.0,31520.0,9.0,1.1,0.3333333333333333,2626.6666666666665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,45
PRV56572,No,0.0,0.0,0.0,0.0,20.0,3890.0,194.5,19.0,20.0,3890.0,19.0,1.0,0.0,185.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,
PRV56574,No,12.0,104000.0,8666.666666666666,10.0,50.0,17180.0,343.6,41.0,62.0,121180.0,51.0,1.1923076923076923,0.23529411764705882,1923.4920634920634,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,5.0,6.0,3.0,4.0,6.0,2.0,5.0,2.0,4.0,7.0,"32, 5"
